Daily Dashboard
"October 1, 2024 - October 26, 2025"
Day,Campaign,Campaign status,Currency code,Cost,Avg. CPM,CTR
2025-02-27,DISPLAY-Remarketing,Paused,INR,517.40,83.80,1.44%
2025-02-27,TOF - Display New Customer,Paused,INR,269.22,20.38,0.79%
2025-02-28,Brand-Search,Eligible,INR,5654.65,34064.19,29.52%
2025-02-28,Pmax_Rings,Paused,INR,5757.75,179.47,0.79%
2025-02-28,Pmax_Earrings,Paused,INR,4047.13,143.94,1.52%
2025-02-28,BOF-YT-ALL PRODUCTS,Removed,INR,566.24,27.80,5.66%
2025-02-28,Pmax_necklaces,Paused,INR,2410.22,344.32,1.07%
2025-02-28,DISPLAY-Remarketing,Paused,INR,495.71,100.96,1.59%
2025-02-28,TOF - Display New Customer,Paused,INR,276.74,18.30,0.79%
2025-03-01,Brand-Search,Eligible,INR,1627.80,9093.86,31.84%
2025-03-01,Pmax_Rings,Paused,INR,4374.55,102.26,1.04%
2025-03-01,Pmax_Earrings,Paused,INR,2266.97,106.09,1.48%
2025-03-01,BOF-YT-ALL PRODUCTS,Removed,INR,588.50,27.37,5.66%
2025-03-01,Pmax_necklaces,Paused,INR,2069.21,127.41,1.08%
2025-03-01,DISPLAY-Remarketing,Paused,INR,457.29,111.64,1.34%
2025-03-01,TOF - Display New Customer,Paused,INR,301.22,17.43,0.89%
2025-03-02,Brand-Search,Eligible,INR,1260.40,6365.66,31.31%
2025-03-02,Pmax_Rings,Paused,INR,4546.16,96.84,1.12%
2025-03-02,Pmax_Earrings,Paused,INR,5085.31,196.71,1.39%
2025-03-02,BOF-YT-ALL PRODUCTS,Removed,INR,620.86,26.47,5.80%
2025-03-02,Pmax_necklaces,Paused,INR,2152.66,178.97,1.19%
2025-03-02,DISPLAY-Remarketing,Paused,INR,527.71,98.01,1.49%
2025-03-02,TOF - Display New Customer,Paused,INR,298.88,17.23,0.76%
2025-03-03,Brand-Search,Eligible,INR,3134.02,15140.21,27.54%
2025-03-03,Pmax_Rings,Paused,INR,6106.51,119.32,0.99%
2025-03-03,Pmax_Earrings,Paused,INR,4596.92,127.66,1.16%
2025-03-03,BOF-YT-ALL PRODUCTS,Removed,INR,615.60,28.92,5.73%
2025-03-03,Pmax_necklaces,Paused,INR,1911.35,112.04,0.96%
2025-03-03,DISPLAY-Remarketing,Paused,INR,456.32,108.03,1.21%
2025-03-03,TOF - Display New Customer,Paused,INR,316.14,18.96,0.62%
2025-03-04,Brand-Search,Eligible,INR,4533.15,15524.49,21.92%
2025-03-04,Pmax_Rings,Paused,INR,4922.00,105.96,1.04%
2025-03-04,Pmax_Earrings,Paused,INR,4802.51,137.00,1.13%
2025-03-04,BOF-YT-ALL PRODUCTS,Removed,INR,608.54,33.08,4.22%
2025-03-04,Pmax_necklaces,Paused,INR,1832.55,110.35,0.95%
2025-03-04,DISPLAY-Remarketing,Paused,INR,496.23,77.21,1.04%
2025-03-04,TOF - Display New Customer,Paused,INR,298.44,25.32,0.72%
2025-03-05,Brand-Search,Eligible,INR,8480.78,15822.35,24.07%
2025-03-05,Pmax_Rings,Paused,INR,4841.54,109.91,1.04%
2025-03-05,Pmax_Earrings,Paused,INR,5216.82,166.53,1.22%
2025-03-05,BOF-YT-ALL PRODUCTS,Removed,INR,612.32,34.36,4.30%
2025-03-05,Pmax_necklaces,Paused,INR,2094.81,135.47,1.03%
2025-03-05,DISPLAY-Remarketing,Paused,INR,509.83,86.81,1.48%
2025-03-05,TOF - Display New Customer,Paused,INR,318.17,19.70,0.60%
2025-03-06,Brand-Search,Eligible,INR,11337.06,21971.04,23.26%
2025-03-06,Pmax_Rings,Paused,INR,5610.88,117.20,1.18%
2025-03-06,Pmax_Earrings,Paused,INR,4639.08,167.80,1.10%
2025-03-06,BOF-YT-ALL PRODUCTS,Removed,INR,615.71,42.82,4.44%
2025-03-06,Pmax_necklaces,Paused,INR,1663.63,102.91,1.10%
2025-03-06,DISPLAY-Remarketing,Paused,INR,543.11,83.83,1.68%
2025-03-06,TOF - Display New Customer,Paused,INR,293.43,18.20,0.88%
2025-03-07,Brand-Search,Eligible,INR,3851.04,8520.01,19.91%
2025-03-07,Pmax_Rings,Paused,INR,4836.99,101.86,1.35%
2025-03-07,Pmax_Earrings,Paused,INR,3090.15,131.14,1.11%
2025-03-07,BOF-YT-ALL PRODUCTS,Removed,INR,610.93,37.90,5.00%
2025-03-07,Pmax_necklaces,Paused,INR,1858.87,141.81,1.10%
2025-03-07,DISPLAY-Remarketing,Paused,INR,507.18,76.65,1.59%
2025-03-07,TOF - Display New Customer,Paused,INR,306.20,34.70,1.80%
2025-03-08,Brand-Search,Eligible,INR,4893.94,10592.95,26.19%
2025-03-08,Pmax_Rings,Paused,INR,5852.24,134.26,1.38%
2025-03-08,Pmax_Earrings,Paused,INR,3396.43,153.19,0.99%
2025-03-08,BOF-YT-ALL PRODUCTS,Removed,INR,609.00,42.15,4.39%
2025-03-08,Pmax_necklaces,Paused,INR,2516.31,128.63,1.30%
2025-03-08,DISPLAY-Remarketing,Paused,INR,626.66,102.41,2.21%
2025-03-08,TOF - Display New Customer,Paused,INR,310.59,34.55,1.97%
2025-03-09,Brand-Search,Eligible,INR,2249.84,6521.27,23.77%
2025-03-09,Pmax_Rings,Paused,INR,4227.29,101.56,1.37%
2025-03-09,Pmax_Earrings,Paused,INR,6641.26,421.67,1.05%
2025-03-09,BOF-YT-ALL PRODUCTS,Removed,INR,609.79,45.31,4.01%
2025-03-09,Pmax_necklaces,Paused,INR,2029.85,120.25,1.43%
2025-03-09,DISPLAY-Remarketing,Paused,INR,504.94,74.43,1.49%
2025-03-09,TOF - Display New Customer,Paused,INR,346.02,51.39,1.95%
2025-03-10,Brand-Search,Eligible,INR,10036.66,19081.09,17.30%
2025-03-10,Pmax_Rings,Paused,INR,3561.39,85.25,1.37%
2025-03-10,Pmax_Earrings,Paused,INR,2934.54,146.14,1.03%
2025-03-10,BOF-YT-ALL PRODUCTS,Removed,INR,607.24,46.57,4.08%
2025-03-10,Pmax_necklaces,Paused,INR,2077.59,105.30,1.16%
2025-03-10,DISPLAY-Remarketing,Paused,INR,430.29,68.69,1.13%
2025-03-10,TOF - Display New Customer,Paused,INR,281.59,44.91,1.18%
2025-03-11,Brand-Search,Eligible,INR,6540.40,14566.59,20.94%
2025-03-11,Pmax_Rings,Paused,INR,4037.24,97.08,1.54%
2025-03-11,Pmax_Earrings,Paused,INR,2327.05,139.02,1.09%
2025-03-11,BOF-YT-ALL PRODUCTS,Removed,INR,605.21,53.61,4.00%
2025-03-11,Pmax_necklaces,Paused,INR,1627.67,104.96,1.31%
2025-03-11,DISPLAY-Remarketing,Paused,INR,470.43,95.87,1.18%
2025-03-11,TOF - Display New Customer,Paused,INR,277.03,24.60,1.17%
2025-03-12,Brand-Search,Eligible,INR,10083.66,23894.93,28.20%
2025-03-12,Pmax_Rings,Paused,INR,3163.33,103.45,1.46%
2025-03-12,Pmax_Earrings,Paused,INR,2323.43,137.06,1.22%
2025-03-12,BOF-YT-ALL PRODUCTS,Removed,INR,604.43,55.81,4.49%
2025-03-12,Pmax_necklaces,Paused,INR,2392.52,154.34,1.68%
2025-03-12,DISPLAY-Remarketing,Paused,INR,444.18,63.53,2.26%
2025-03-12,TOF - Display New Customer,Paused,INR,304.72,48.54,1.29%
2025-03-13,Brand-Search,Eligible,INR,5457.18,14749.13,27.03%
2025-03-13,Pmax_Rings,Paused,INR,3300.39,83.65,1.77%
2025-03-13,Pmax_Earrings,Paused,INR,1590.65,105.06,1.25%
2025-03-13,BOF-YT-ALL PRODUCTS,Removed,INR,600.89,55.28,3.33%
2025-03-13,Pmax_necklaces,Paused,INR,1892.69,101.42,1.50%
2025-03-13,DISPLAY-Remarketing,Paused,INR,440.86,63.31,2.15%
2025-03-13,TOF - Display New Customer,Paused,INR,279.10,44.06,2.38%
2025-03-14,Brand-Search,Eligible,INR,4123.58,11055.16,22.52%
2025-03-14,Pmax_Rings,Paused,INR,2617.75,68.34,1.54%
2025-03-14,Pmax_Earrings,Paused,INR,1507.57,119.24,1.18%
2025-03-14,BOF-YT-ALL PRODUCTS,Removed,INR,596.73,45.67,4.00%
2025-03-14,Pmax_necklaces,Paused,INR,1897.21,111.13,1.58%
2025-03-14,DISPLAY-Remarketing,Paused,INR,498.70,53.67,3.15%
2025-03-14,TOF - Display New Customer,Paused,INR,303.79,28.76,1.25%
2025-03-15,Brand-Search,Eligible,INR,3400.07,8153.64,19.66%
2025-03-15,Pmax_Rings,Paused,INR,3147.17,83.73,1.69%
2025-03-15,Pmax_Earrings,Paused,INR,2631.08,203.72,1.20%
2025-03-15,BOF-YT-ALL PRODUCTS,Removed,INR,595.80,50.53,4.15%
2025-03-15,Pmax_necklaces,Paused,INR,2289.06,128.26,1.91%
2025-03-15,DISPLAY-Remarketing,Paused,INR,508.91,131.30,2.17%
2025-03-15,TOF - Display New Customer,Paused,INR,303.79,25.70,0.95%
2025-03-16,Brand-Search,Eligible,INR,5318.35,15370.95,23.99%
2025-03-16,Pmax_Rings,Paused,INR,2004.76,69.99,1.47%
2025-03-16,Pmax_Earrings,Paused,INR,1208.65,115.88,1.24%
2025-03-16,BOF-YT-ALL PRODUCTS,Removed,INR,601.56,50.41,3.80%
2025-03-16,Pmax_necklaces,Paused,INR,2152.03,130.19,1.43%
2025-03-16,DISPLAY-Remarketing,Paused,INR,564.93,92.69,2.33%
2025-03-16,TOF - Display New Customer,Paused,INR,303.14,26.44,0.95%
2025-03-17,Brand-Search,Eligible,INR,6681.48,13049.77,22.27%
2025-03-17,Pmax_Rings,Paused,INR,2448.80,81.91,1.30%
2025-03-17,Pmax_Earrings,Paused,INR,1399.58,122.11,1.00%
2025-03-17,BOF-YT-ALL PRODUCTS,Removed,INR,598.69,50.59,4.07%
2025-03-17,Pmax_necklaces,Paused,INR,1815.49,104.26,1.21%
2025-03-17,DISPLAY-Remarketing,Paused,INR,533.30,78.45,1.63%
2025-03-17,TOF - Display New Customer,Paused,INR,278.68,25.39,0.82%
2025-03-18,Brand-Search,Eligible,INR,6063.41,14824.96,24.69%
2025-03-18,Pmax_Rings,Paused,INR,3685.98,195.08,1.31%
2025-03-18,Pmax_Earrings,Paused,INR,1953.45,148.06,1.45%
2025-03-18,BOF-YT-ALL PRODUCTS,Removed,INR,594.52,46.47,3.82%
2025-03-18,Pmax_necklaces,Paused,INR,2202.71,164.74,1.65%
2025-03-18,DISPLAY-Remarketing,Paused,INR,482.92,97.78,2.00%
2025-03-18,TOF - Display New Customer,Paused,INR,302.41,22.85,0.88%
2025-03-19,Brand-Search,Eligible,INR,6216.13,15348.48,20.25%
2025-03-19,Pmax_Rings,Paused,INR,8739.57,318.71,1.69%
2025-03-19,Pmax_Earrings,Paused,INR,3501.00,275.50,1.64%
2025-03-19,BOF-YT-ALL PRODUCTS,Removed,INR,587.25,50.25,3.60%
2025-03-19,Pmax_necklaces,Paused,INR,1786.10,256.62,1.39%
2025-03-19,DISPLAY-Remarketing,Paused,INR,482.88,64.87,2.04%
2025-03-19,TOF - Display New Customer,Paused,INR,311.50,20.13,0.79%
2025-03-20,Brand-Search,Eligible,INR,11012.35,31554.01,26.36%
2025-03-20,Pmax_Rings,Paused,INR,5850.07,185.39,1.73%
2025-03-20,Pmax_Earrings,Paused,INR,2563.90,180.80,1.65%
2025-03-20,BOF-YT-ALL PRODUCTS,Removed,INR,588.18,43.13,4.03%
2025-03-20,Pmax_necklaces,Paused,INR,2010.03,120.72,2.11%
2025-03-20,DISPLAY-Remarketing,Paused,INR,500.77,86.35,1.72%
2025-03-20,TOF - Display New Customer,Paused,INR,301.01,24.00,1.08%
2025-03-21,Brand-Search,Eligible,INR,8263.81,22955.04,23.33%
2025-03-21,Pmax_Rings,Paused,INR,7763.68,234.27,1.80%
2025-03-21,Pmax_Earrings,Paused,INR,3680.62,321.42,1.65%
2025-03-21,BOF-YT-ALL PRODUCTS,Removed,INR,584.19,48.77,4.07%
2025-03-21,Pmax_necklaces,Paused,INR,2029.30,166.84,1.74%
2025-03-21,DISPLAY-Remarketing,Paused,INR,486.03,83.17,2.45%
2025-03-21,TOF - Display New Customer,Paused,INR,281.99,22.60,0.91%
2025-03-22,Brand-Search,Eligible,INR,2187.16,6195.92,19.83%
2025-03-22,Pmax_Rings,Paused,INR,5752.05,206.72,1.70%
2025-03-22,Pmax_Earrings,Paused,INR,2798.98,310.31,1.95%
2025-03-22,BOF-YT-ALL PRODUCTS,Removed,INR,585.68,47.65,3.66%
2025-03-22,Pmax_necklaces,Paused,INR,1953.66,90.69,2.07%
2025-03-22,DISPLAY-Remarketing,Paused,INR,469.87,92.64,3.39%
2025-03-22,TOF - Display New Customer,Paused,INR,286.71,39.61,1.06%
2025-03-23,Brand-Search,Eligible,INR,1994.16,4887.64,20.10%
2025-03-23,Pmax_Rings,Paused,INR,5493.74,255.62,1.81%
2025-03-23,Pmax_Earrings,Paused,INR,2330.27,227.23,1.97%
2025-03-23,BOF-YT-ALL PRODUCTS,Removed,INR,578.82,45.46,4.38%
2025-03-23,Pmax_necklaces,Paused,INR,1911.05,108.58,2.01%
2025-03-23,DISPLAY-Remarketing,Paused,INR,517.85,158.66,6.68%
2025-03-23,TOF - Display New Customer,Paused,INR,293.59,23.17,1.31%
2025-03-24,Brand-Search,Eligible,INR,8462.71,19103.19,25.06%
2025-03-24,Pmax_Rings,Paused,INR,4716.69,191.11,1.49%
2025-03-24,Pmax_Earrings,Paused,INR,2518.85,235.21,1.34%
2025-03-24,BOF-YT-ALL PRODUCTS,Removed,INR,576.96,47.88,3.67%
2025-03-24,Pmax_necklaces,Paused,INR,1768.87,85.43,1.80%
2025-03-24,DISPLAY-Remarketing,Paused,INR,487.05,96.41,3.38%
2025-03-24,TOF - Display New Customer,Paused,INR,278.69,33.19,0.93%
2025-03-25,Brand-Search,Eligible,INR,9593.00,23283.99,21.36%
2025-03-25,Pmax_Rings,Paused,INR,3847.56,253.90,1.65%
2025-03-25,Pmax_Earrings,Paused,INR,1491.24,146.89,1.49%
2025-03-25,BOF-YT-ALL PRODUCTS,Removed,INR,575.33,42.05,3.73%
2025-03-25,Pmax_necklaces,Paused,INR,1888.87,83.89,1.91%
2025-03-25,DISPLAY-Remarketing,Paused,INR,508.66,88.45,2.45%
2025-03-25,TOF - Display New Customer,Paused,INR,309.99,20.02,0.81%
2025-03-26,Brand-Search,Eligible,INR,6211.82,16788.71,21.62%
2025-03-26,Pmax_Rings,Paused,INR,9797.60,748.94,1.80%
2025-03-26,Pmax_Earrings,Paused,INR,1027.58,113.97,1.62%
2025-03-26,BOF-YT-ALL PRODUCTS,Removed,INR,568.49,44.54,3.34%
2025-03-26,Pmax_necklaces,Paused,INR,1707.37,66.69,1.71%
2025-03-26,DISPLAY-Remarketing,Paused,INR,490.62,124.02,2.76%
2025-03-26,TOF - Display New Customer,Paused,INR,279.84,22.29,1.12%
2025-03-27,Brand-Search,Eligible,INR,7578.70,36261.72,19.62%
2025-03-27,Pmax_Rings,Paused,INR,6660.69,439.65,1.86%
2025-03-27,Pmax_Earrings,Paused,INR,2894.86,304.79,2.03%
2025-03-27,BOF-YT-ALL PRODUCTS,Removed,INR,560.10,44.40,4.12%
2025-03-27,Pmax_necklaces,Paused,INR,2173.02,96.32,1.67%
2025-03-27,DISPLAY-Remarketing,Paused,INR,436.86,81.22,3.98%
2025-03-27,TOF - Display New Customer,Paused,INR,296.23,29.34,1.33%
2025-03-28,Brand-Search,Eligible,INR,5010.54,19962.33,30.28%
2025-03-28,Pmax_Rings,Paused,INR,5720.77,525.13,2.09%
2025-03-28,Pmax_Earrings,Paused,INR,2266.44,249.09,1.97%
2025-03-28,BOF-YT-ALL PRODUCTS,Removed,INR,555.20,43.44,3.35%
2025-03-28,Pmax_necklaces,Paused,INR,1431.81,87.02,1.51%
2025-03-28,DISPLAY-Remarketing,Paused,INR,456.79,149.08,3.04%
2025-03-28,TOF - Display New Customer,Paused,INR,253.34,29.31,1.64%
2025-03-29,Brand-Search,Eligible,INR,5017.68,13309.49,31.30%
2025-03-29,Pmax_Rings,Paused,INR,3393.45,363.68,2.12%
2025-03-29,Pmax_Earrings,Paused,INR,1138.92,185.19,2.52%
2025-03-29,BOF-YT-ALL PRODUCTS,Removed,INR,546.50,37.02,3.16%
2025-03-29,Pmax_necklaces,Paused,INR,1910.96,107.73,1.93%
2025-03-29,DISPLAY-Remarketing,Paused,INR,513.38,184.27,3.98%
2025-03-29,TOF - Display New Customer,Paused,INR,267.81,27.27,1.47%
2025-03-30,Brand-Search,Eligible,INR,3941.52,16022.42,30.08%
2025-03-30,Pmax_Rings,Paused,INR,3709.84,526.14,2.28%
2025-03-30,Pmax_Earrings,Paused,INR,692.56,314.52,2.54%
2025-03-30,BOF-YT-ALL PRODUCTS,Removed,INR,533.97,40.29,3.67%
2025-03-30,Pmax_necklaces,Paused,INR,1715.41,79.89,1.96%
2025-03-30,DISPLAY-Remarketing,Paused,INR,432.63,107.11,8.07%
2025-03-30,TOF - Display New Customer,Paused,INR,279.98,52.39,8.07%
2025-03-31,Brand-Search,Eligible,INR,4695.64,12759.89,27.99%
2025-03-31,Pmax_Rings,Paused,INR,5091.15,710.66,2.44%
2025-03-31,Pmax_Earrings,Paused,INR,565.61,223.47,1.78%
2025-03-31,BOF-YT-ALL PRODUCTS,Removed,INR,505.87,36.56,3.55%
2025-03-31,Pmax_necklaces,Paused,INR,1353.75,66.47,1.74%
2025-03-31,DISPLAY-Remarketing,Paused,INR,406.89,141.67,4.21%
2025-03-31,TOF - Display New Customer,Paused,INR,253.64,38.10,3.18%
2025-04-01,Brand-Search,Eligible,INR,3358.92,9005.14,20.91%
2025-04-01,Pmax_Rings,Paused,INR,3150.69,343.81,1.74%
2025-04-01,Pmax_Earrings,Paused,INR,815.76,265.98,1.96%
2025-04-01,BOF-YT-ALL PRODUCTS,Removed,INR,606.18,43.20,3.95%
2025-04-01,Pmax_necklaces,Paused,INR,1995.92,64.93,1.85%
2025-04-01,DISPLAY-Remarketing,Paused,INR,500.35,67.50,4.34%
2025-04-01,TOF - Display New Customer,Paused,INR,324.55,48.97,3.53%
2025-04-02,Brand-Search,Eligible,INR,7839.28,24729.58,22.08%
2025-04-02,Pmax_Rings,Paused,INR,2036.35,235.04,1.63%
2025-04-02,Pmax_Earrings,Paused,INR,815.05,213.98,1.58%
2025-04-02,BOF-YT-ALL PRODUCTS,Removed,INR,635.23,37.24,3.88%
2025-04-02,Pmax_necklaces,Paused,INR,1671.26,66.44,1.62%
2025-04-02,DISPLAY-Remarketing,Paused,INR,443.62,70.96,3.26%
2025-04-02,TOF - Display New Customer,Paused,INR,303.58,48.08,2.79%
2025-04-03,Brand-Search,Eligible,INR,3965.00,9285.72,23.42%
2025-04-03,Pmax_Rings,Paused,INR,1562.54,186.75,1.45%
2025-04-03,Pmax_Earrings,Paused,INR,439.56,132.88,1.42%
2025-04-03,BOF-YT-ALL PRODUCTS,Removed,INR,633.61,38.59,3.40%
2025-04-03,Pmax_necklaces,Paused,INR,1560.54,56.65,1.69%
2025-04-03,DISPLAY-Remarketing,Paused,INR,523.51,120.60,3.78%
2025-04-03,TOF - Display New Customer,Paused,INR,306.97,29.31,1.54%
2025-04-04,Brand-Search,Eligible,INR,9240.88,22483.90,27.98%
2025-04-04,Pmax_Rings,Paused,INR,1364.49,157.65,1.43%
2025-04-04,Pmax_Earrings,Paused,INR,495.02,144.11,1.31%
2025-04-04,BOF-YT-ALL PRODUCTS,Removed,INR,634.89,38.79,4.15%
2025-04-04,Pmax_necklaces,Paused,INR,2809.55,62.15,1.56%
2025-04-04,DISPLAY-Remarketing,Paused,INR,498.99,114.29,4.17%
2025-04-04,TOF - Display New Customer,Paused,INR,318.57,55.53,3.22%
2025-04-05,Brand-Search,Eligible,INR,3253.62,9191.01,29.10%
2025-04-05,Pmax_Rings,Paused,INR,1611.34,157.74,1.15%
2025-04-05,Pmax_Earrings,Paused,INR,592.66,163.00,1.54%
2025-04-05,BOF-YT-ALL PRODUCTS,Removed,INR,625.68,46.64,3.82%
2025-04-05,Pmax_necklaces,Paused,INR,1984.61,86.42,1.89%
2025-04-05,DISPLAY-Remarketing,Paused,INR,499.68,116.80,3.32%
2025-04-05,TOF - Display New Customer,Paused,INR,303.52,61.11,2.05%
2025-04-06,Brand-Search,Eligible,INR,7605.30,19401.28,21.94%
2025-04-06,Pmax_Rings,Paused,INR,1790.17,207.39,1.48%
2025-04-06,Pmax_Earrings,Paused,INR,950.22,317.16,1.84%
2025-04-06,BOF-YT-ALL PRODUCTS,Removed,INR,632.32,41.55,3.82%
2025-04-06,Pmax_necklaces,Paused,INR,2282.73,71.50,1.81%
2025-04-06,DISPLAY-Remarketing,Paused,INR,449.28,82.45,3.71%
2025-04-06,TOF - Display New Customer,Paused,INR,301.39,42.03,2.13%
2025-04-07,Brand-Search,Eligible,INR,7537.31,16786.88,20.71%
2025-04-07,Pmax_Rings,Paused,INR,1377.54,143.49,1.25%
2025-04-07,Pmax_Earrings,Paused,INR,583.65,119.48,0.86%
2025-04-07,BOF-YT-ALL PRODUCTS,Removed,INR,619.19,48.23,3.03%
2025-04-07,Pmax_necklaces,Paused,INR,2140.56,65.52,1.61%
2025-04-07,DISPLAY-Remarketing,Paused,INR,548.65,90.46,2.67%
2025-04-07,TOF - Display New Customer,Paused,INR,344.79,92.14,3.02%
2025-04-08,Brand-Search,Eligible,INR,7000.55,42171.99,25.30%
2025-04-08,Pmax_Rings,Paused,INR,2580.11,165.70,1.29%
2025-04-08,Pmax_Earrings,Paused,INR,679.35,181.79,1.58%
2025-04-08,BOF-YT-ALL PRODUCTS,Removed,INR,631.50,40.43,3.88%
2025-04-08,Pmax_necklaces,Paused,INR,1772.66,58.17,1.76%
2025-04-08,DISPLAY-Remarketing,Paused,INR,545.62,124.71,2.63%
2025-04-08,TOF - Display New Customer,Paused,INR,303.08,44.15,2.20%
2025-04-09,Brand-Search,Eligible,INR,3540.37,9031.55,14.54%
2025-04-09,Pmax_Rings,Paused,INR,4305.91,180.83,0.95%
2025-04-09,Pmax_Earrings,Paused,INR,1046.07,196.41,1.75%
2025-04-09,BOF-YT-ALL PRODUCTS,Removed,INR,626.02,44.91,4.15%
2025-04-09,Pmax_necklaces,Paused,INR,2234.68,96.08,1.75%
2025-04-09,DISPLAY-Remarketing,Paused,INR,505.03,75.59,2.77%
2025-04-09,TOF - Display New Customer,Paused,INR,312.20,44.35,2.20%
2025-04-10,Brand-Search,Eligible,INR,5620.12,13381.24,25.00%
2025-04-10,Pmax_Rings,Paused,INR,7748.24,198.53,0.94%
2025-04-10,Pmax_Earrings,Paused,INR,1488.90,212.09,1.95%
2025-04-10,BOF-YT-ALL PRODUCTS,Removed,INR,625.71,43.95,4.05%
2025-04-10,Pmax_necklaces,Paused,INR,2759.01,157.12,1.86%
2025-04-10,DISPLAY-Remarketing,Paused,INR,498.94,101.00,5.28%
2025-04-10,TOF - Display New Customer,Paused,INR,300.09,94.46,4.06%
2025-04-10,Boutique Fine Jewellery,Paused,INR,185.76,46.31,0.27%
2025-04-11,Brand-Search,Eligible,INR,6386.98,17991.49,20.85%
2025-04-11,Pmax_Rings,Paused,INR,7611.44,164.65,0.72%
2025-04-11,Pmax_Earrings,Paused,INR,1446.81,209.08,1.63%
2025-04-11,BOF-YT-ALL PRODUCTS,Removed,INR,634.98,41.89,4.76%
2025-04-11,Pmax_necklaces,Paused,INR,1481.40,69.93,1.89%
2025-04-11,DISPLAY-Remarketing,Paused,INR,527.83,70.26,6.03%
2025-04-11,TOF - Display New Customer,Paused,INR,320.18,132.74,5.02%
2025-04-12,Brand-Search,Eligible,INR,2651.64,7915.36,26.27%
2025-04-12,Pmax_Rings,Paused,INR,8135.71,160.42,0.72%
2025-04-12,Pmax_Earrings,Paused,INR,779.56,114.04,1.02%
2025-04-12,BOF-YT-ALL PRODUCTS,Removed,INR,629.30,41.49,5.25%
2025-04-12,Pmax_necklaces,Paused,INR,2146.78,72.69,1.72%
2025-04-12,DISPLAY-Remarketing,Paused,INR,425.80,76.39,7.98%
2025-04-12,TOF - Display New Customer,Paused,INR,323.28,132.87,5.43%
2025-04-13,Brand-Search,Eligible,INR,4693.04,14993.75,27.80%
2025-04-13,Pmax_Rings,Paused,INR,9242.72,167.20,0.76%
2025-04-13,Pmax_Earrings,Paused,INR,1439.18,199.91,1.21%
2025-04-13,BOF-YT-ALL PRODUCTS,Removed,INR,624.44,43.57,4.93%
2025-04-13,Pmax_necklaces,Paused,INR,2467.42,104.25,1.75%
2025-04-13,DISPLAY-Remarketing,Paused,INR,582.92,83.13,8.13%
2025-04-13,TOF - Display New Customer,Paused,INR,307.52,100.66,5.50%
2025-04-14,Brand-Search,Eligible,INR,4122.60,12530.71,21.28%
2025-04-14,Pmax_Rings,Paused,INR,8835.78,150.32,0.68%
2025-04-14,Pmax_Earrings,Paused,INR,1522.94,185.45,1.49%
2025-04-14,BOF-YT-ALL PRODUCTS,Removed,INR,620.59,47.13,3.98%
2025-04-14,Pmax_necklaces,Paused,INR,1824.43,70.42,1.48%
2025-04-14,DISPLAY-Remarketing,Paused,INR,483.70,86.93,6.72%
2025-04-14,TOF - Display New Customer,Paused,INR,192.78,100.46,5.21%
2025-04-15,Brand-Search,Eligible,INR,9018.20,21269.33,19.81%
2025-04-15,Pmax_Rings,Paused,INR,6958.74,142.69,0.73%
2025-04-15,Pmax_Earrings,Paused,INR,1350.75,184.88,1.40%
2025-04-15,BOF-YT-ALL PRODUCTS,Removed,INR,620.88,50.39,4.61%
2025-04-15,Pmax_necklaces,Paused,INR,2146.35,62.20,1.76%
2025-04-15,DISPLAY-Remarketing,Paused,INR,485.50,116.51,8.78%
2025-04-15,TOF - Display New Customer,Paused,INR,403.94,128.19,3.36%
2025-04-16,Brand-Search,Eligible,INR,6116.76,13211.14,20.52%
2025-04-16,Pmax_Rings,Paused,INR,7142.00,154.62,0.77%
2025-04-16,Pmax_Earrings,Paused,INR,4153.72,533.97,1.45%
2025-04-16,BOF-YT-ALL PRODUCTS,Removed,INR,618.88,53.94,3.63%
2025-04-16,Pmax_necklaces,Paused,INR,2055.53,62.39,1.47%
2025-04-16,DISPLAY-Remarketing,Paused,INR,506.71,122.28,6.61%
2025-04-16,TOF - Display New Customer,Paused,INR,348.14,118.21,4.38%
2025-04-17,Brand-Search,Eligible,INR,3958.20,8567.54,19.05%
2025-04-17,Pmax_Rings,Paused,INR,6869.54,144.98,0.83%
2025-04-17,Pmax_Earrings,Paused,INR,1529.07,204.18,1.59%
2025-04-17,BOF-YT-ALL PRODUCTS,Removed,INR,620.85,49.85,3.83%
2025-04-17,Pmax_necklaces,Paused,INR,1801.97,75.16,1.71%
2025-04-17,DISPLAY-Remarketing,Paused,INR,474.66,91.83,5.01%
2025-04-17,TOF - Display New Customer,Paused,INR,310.14,137.29,5.05%
2025-04-18,Brand-Search,Eligible,INR,5481.11,11787.33,22.37%
2025-04-18,Pmax_Rings,Paused,INR,7158.79,141.15,0.87%
2025-04-18,Pmax_Earrings,Paused,INR,1749.52,218.17,1.53%
2025-04-18,BOF-YT-ALL PRODUCTS,Removed,INR,612.82,55.78,4.08%
2025-04-18,Pmax_necklaces,Paused,INR,2145.94,83.08,1.72%
2025-04-18,DISPLAY-Remarketing,Paused,INR,487.41,117.42,7.01%
2025-04-18,TOF - Display New Customer,Paused,INR,307.86,105.50,4.80%
2025-04-19,Brand-Search,Eligible,INR,3345.50,7058.02,23.00%
2025-04-19,Pmax_Rings,Paused,INR,8286.39,180.38,0.94%
2025-04-19,Pmax_Earrings,Paused,INR,2804.46,307.30,1.76%
2025-04-19,BOF-YT-ALL PRODUCTS,Removed,INR,610.34,54.88,4.51%
